x,y
47875,5878
47875,44115
40584,22897
40584,27096
37744,38280
37744,11713
29608,41916
29608,8077
38640,22629
38640,27364
7645,17079
7645,32914
48687,24021
48687,25972
18199,17482
18199,32511
39815,48405
39815,1588
20032,18547
20032,31446
39222,26703
39222,23290
49622,23162
49622,26831
3146,10385
3146,39608
18808,44122
18808,5871
39090,14625
39090,35368
23166,9619
23166,40374
29283,12416
29283,37577
7601,41452
7601,8541
31030,42413
31030,7580
15912,28014
15912,21979
35893,11316
35893,38677
16612,38096
16612,11897
16599,29796
16599,20197
34533,39455
34533,10538
41468,37640
41468,12353
3261,8921
3261,41072
41563,25412
41563,24581
45470,5455
45470,44538
46952,13455
46952,36538
42424,24196
42424,25797
4700,26850
4700,23143
22639,27257
22639,22736
18359,22962
18359,27031
42450,37690
42450,12303
35804,47850
35804,2143
30878,4667
30878,45326
5612,12892
5612,37101
47926,20465
47926,29528
41788,22554
41788,27439
5034,15466
5034,34527
41888,1242
41888,48751
22999,10621
22999,39372
35550,10514
35550,39479
38998,10053
38998,39940
23754,17075
23754,32918
21881,6844
21881,43149
42299,5150
42299,44843
25008,35455
25008,14538
36614,44211
36614,5782
18778,16922
18778,33071
30960,25867
30960,24126
10790,13883
10790,36110
22769,429
22769,49564
1462,30579
1462,19414
38761,45610
38761,4383
41875,14148
41875,35845
32065,685
32065,49308
8014,31372
8014,18621
6931,49875
6931,118
1479,10823
1479,39170
18969,32057
18969,17936
40150,27125
40150,22868
45173,46843
45173,3150
37104,3773
37104,46220
25946,40160
25946,9833
30552,15742
30552,34251
46598,36806
46598,13187
49876,46405
49876,3588
49754,26977
49754,23016
40248,38261
40248,11732
28796,6235
28796,43758
34510,39313
34510,10680
30008,46518
30008,3475
15032,38645
15032,11348
18745,32081
18745,17912
1122,17642
1122,32351
49659,10867
49659,39126
11032,2969
11032,47024
26653,7015
26653,42978
3426,19555
3426,30438
31691,16093
31691,33900
48985,20614
48985,29379
31761,13087
31761,36906
28110,42542
28110,7451
44252,32460
44252,17533
42834,31491
42834,18502
17722,48158
17722,1835
27653,15682
27653,34311
495,33105
495,16888
49086,26163
49086,23830
39285,43381
39285,6612
4351,30242
4351,19751
7172,26516
7172,23477
49382,11891
49382,38102
48672,26649
48672,23344
19941,12730
19941,37263
49654,19276
49654,30717
26601,3347
26601,46646
29706,10685
29706,39308
22294,29995
22294,19998
13862,11049
13862,38944
2557,37501
2557,12492
33201,40513
33201,9480
33658,44586
33658,5407
41807,9901
41807,40092
16546,29135
16546,20858
34412,7940
34412,42053
26564,29231
26564,20762
41648,24836
41648,25157
18604,47928
18604,2065
39689,9765
39689,40228
25107,9882
25107,40111
7453,23357
7453,26636
27205,16855
27205,33138
25151,15432
25151,34561
13659,29998
13659,19995
32254,5243
32254,44750
42962,43185
42962,6808
38228,13898
38228,36095
6951,45031
6951,4962
1977,16198
1977,33795
48230,5417
48230,44576
43447,32425
43447,17568
27135,35239
27135,14754
15967,12019
15967,37974
6738,16824
6738,33169
31418,4782
31418,45211
14439,10775
14439,39218
46369,4330
46369,45663
12268,6840
12268,43153
34051,13844
34051,36149
33372,6059
33372,43934
34828,31106
34828,18887
23610,35822
23610,14171
28844,2246
28844,47747
41210,43076
41210,6917
40176,49093
40176,900
26013,28720
26013,21273
45466,14733
45466,35260
13071,20952
13071,29041
6259,23484
6259,26509
43635,38230
43635,11763
38212,14304
38212,35689
25353,31277
25353,18716
21537,4503
21537,45490
1094,21146
1094,28847
49165,4379
49165,45614
29908,117
29908,49876
38711,8044
38711,41949
27252,42698
27252,7295
40939,48764
40939,1229
37646,30966
37646,19027
1931,44557
1931,5436
18495,27478
18495,22515
39976,15966
39976,34027
16199,26567
16199,23426
42182,8919
42182,41074
25012,14935
25012,35058
37554,29402
37554,20591
34007,3115
34007,46878
21046,37384
21046,12609
17131,38721
17131,11272
18619,37483
18619,12510
14550,37835
14550,12158
8889,494
8889,49499
36118,4855
36118,45138
27287,11127
27287,38866
24324,24015
24324,25978
28819,29450
28819,20543
22097,38999
22097,10994
7251,39772
7251,10221
21382,26960
21382,23033
15730,45370
15730,4623
7634,29343
7634,20650
35708,13649
35708,36344
31620,36735
31620,13258
15686,14990
15686,35003
46717,42181
46717,7812
13587,48453
13587,1540
24219,7624
24219,42369
23410,18447
23410,31546
37967,38073
37967,11920
22130,17223
22130,32770
21034,3637
21034,46356
47060,19489
47060,30504
7980,49837
7980,156
1112,17263
1112,32730
8221,14749
8221,35244
15576,8135
15576,41858
15318,33561
15318,16432
11822,7735
11822,42258
1388,2484
1388,47509
48607,34397
48607,15596
34159,38774
34159,11219
26534,16517
26534,33476
10340,48029
10340,1964
9608,6517
9608,43476
2143,4078
2143,45915
44913,40512
44913,9481
39537,5939
39537,44054
29507,49359
29507,634
13220,16450
13220,33543
36396,5983
36396,44010
4174,12988
4174,37005
22610,46491
22610,3502
9790,46287
9790,3706
18422,3634
18422,46359
45813,47618
45813,2375
29641,18846
29641,31147
24244,24902
24244,25091
17061,5994
17061,43999
39854,8632
39854,41361
43463,37579
43463,12414
24325,47748
24325,2245
41528,21361
41528,28632
11197,8308
11197,41685
18891,36458
18891,13535
32185,37764
32185,12229
8812,22015
8812,27978
28252,32597
28252,17396
16722,41325
16722,8668
24882,2516
24882,47477
22895,43173
22895,6820
3355,33925
3355,16068
39324,15304
39324,34689
33694,30482
33694,19511
4878,9756
4878,40237
24400,22891
24400,27102
3799,49457
3799,536
29212,26832
29212,23161
43744,2527
43744,47466
24147,23723
24147,26270
15397,26618
15397,23375
11697,34373
11697,15620
16819,47714
16819,2279
42933,4828
42933,45165
12029,37494
12029,12499
35326,2199
35326,47794
37398,27314
37398,22679
31676,6637
31676,43356
22725,18726
22725,31267
23616,10774
23616,39219
34884,26482
34884,23511
11520,10130
11520,39863
44627,31161
44627,18832
17108,44045
17108,5948
42953,38267
42953,11726
48408,46115
48408,3878
18748,24292
18748,25701
23422,31314
23422,18679
12595,45486
12595,4507
28230,23601
28230,26392
45896,28296
45896,21697
34539,15775
34539,34218
19244,29647
19244,20346
18511,10129
18511,39864
115,33273
115,16720
853,36183
853,13810
21030,11530
21030,38463
45779,39757
45779,10236
22654,48158
22654,1835
47194,512
47194,49481
15881,28047
15881,21946
42489,49891
42489,102
19828,10842
19828,39151
15363,39642
15363,10351
44543,37511
44543,12482
49816,8295
49816,41698
49177,517
49177,49476
15746,27481
15746,22512
8967,47755
8967,2238
43943,27584
43943,22409
18976,14378
18976,35615
40894,42278
40894,7715
13197,13918
13197,36075
31712,38766
31712,11227
48042,22864
48042,27129
34927,4122
34927,45871
36307,6261
36307,43732
31458,2620
31458,47373
13375,2722
13375,47271
43840,7086
43840,42907
1179,40940
1179,9053
37453,14849
37453,35144
43196,44326
43196,5667
12367,1141
12367,48852
8791,24633
8791,25360
26790,47681
26790,2312
25641,1183
25641,48810
13356,22518
13356,27475
25455,5959
25455,44034
12918,9592
12918,40401
20284,42008
20284,7985
23896,11282
23896,38711
15464,34417
15464,15576
42861,27396
42861,22597
9313,19736
9313,30257
29761,4051
29761,45942
38556,35316
38556,14677
21003,15660
21003,34333
9411,31463
9411,18530
22984,22464
22984,27529
49675,48732
49675,1261
2546,47933
2546,2060
49952,48976
49952,1017
46316,17642
46316,32351
38548,44645
38548,5348
19583,36083
19583,13910
22697,11788
22697,38205
36696,17521
36696,32472
47376,933
47376,49060
3394,21200
3394,28793
11566,5517
11566,44476
28537,10419
28537,39574
872,15612
872,34381
991,49223
991,770
7568,15016
7568,34977
41353,5061
41353,44932
25882,32215
25882,17778
38048,46605
38048,3388
31728,8225
31728,41768
16398,32599
16398,17394
38656,33701
38656,16292
46918,23058
46918,26935
44288,47999
44288,1994
48538,33816
48538,16177
28529,8142
28529,41851
19974,19632
19974,30361
38407,6208
38407,43785
7385,37575
7385,12418
39151,28911
39151,21082
33917,37208
33917,12785
8367,8849
8367,41144
11237,5651
11237,44342
7081,7750
7081,42243
39182,46734
39182,3259
36997,14135
36997,35858
26074,32506
