x,y
30093475,81943290
3275419,77528350
3275419,9720417
14343449,59492650
14343449,27756117
17864504,51394063
17864504,35854704
11711260,84981762
11711260,2267005
27038989,51116783
27038989,36131984
86805166,81382437
86805166,5866330
27337142,44536205
27337142,42712562
8743864,34960934
8743864,52287833
8408029,80900717
8408029,6348050
55882064,86534620
55882064,714147
68459722,32086015
68459722,55162752
42839581,52740584
42839581,34508183
76378260,64455481
76378260,22793286
86831520,24776737
86831520,62472030
47290949,15029980
47290949,72218787
45618608,40914468
45618608,46334299
44139036,38758653
44139036,48490114
64067860,11471876
64067860,75776891
43943390,11043483
43943390,76205284
76009862,42998336
76009862,44250431
60528663,73855013
60528663,13393754
9746721,83537725
9746721,3711042
61772063,21011107
61772063,66237660
53463469,12110978
53463469,75137789
74589224,76964461
74589224,10284306
59089113,956859
59089113,86291908
61386183,9166660
61386183,78082107
37716457,42603401
37716457,44645366
73457249,52115516
73457249,35133251
62539191,61215054
62539191,26033713
24630935,43101902
24630935,44146865
31796040,2752263
31796040,84496504
18882627,80021988
18882627,7226779
14726756,19437800
14726756,67810967
28673224,84858712
28673224,2390055
63872405,60128277
63872405,27120490
74233269,45917747
74233269,41331020
70163547,61458755
70163547,25790012
38571559,4262127
38571559,82986640
67611420,12869635
67611420,74379132
18823219,79338052
18823219,7910715
12648142,60494811
12648142,26753956
51979792,81253161
51979792,5995606
85521647,34674480
85521647,52574287
34738180,70884856
34738180,16363911
73473060,10154876
73473060,77093891
63169105,69128168
63169105,18120599
76745283,51177833
76745283,36070934
69321924,64963131
69321924,22285636
15308445,40394209
15308445,46854558
54955771,81893227
54955771,5355540
81029381,18074226
81029381,69174541
11382089,65644161
11382089,21604606
5534309,78910430
5534309,8338337
68858840,53584685
68858840,33664082
30221003,28365122
30221003,58883645
59093,11920585
59093,75328182
18667984,45314294
18667984,41934473
46198879,71945581
46198879,15303186
66343720,43295668
66343720,43953099
27273032,16800658
27273032,70448109
60044212,80474753
60044212,6774014
16369265,37288990
16369265,49959777
65604482,18961313
65604482,68287454
3465991,62427049
3465991,24821718
77842869,73014635
77842869,14234132
74824052,67035913
74824052,20212854
19205561,2917102
19205561,84331665
35778106,61734664
35778106,25514103
78685682,63556164
78685682,23692603
39601704,72823777
39601704,14424990
6820970,48924946
6820970,38323821
32964565,39470118
32964565,47778649
22479551,5525910
22479551,81722857
31063745,15949616
31063745,71299151
44137303,73358355
44137303,13890412
20600528,81231319
20600528,6017448
44440120,73618529
44440120,13630238
6533282,9306969
6533282,77941798
81687513,56602629
81687513,30646138
46210224,1135741
46210224,86113026
46196664,81313782
46196664,5934985
56787802,18830467
56787802,68418300
43232367,32901444
43232367,54347323
716375,2770831
716375,84477936
24776783,66417757
24776783,20831010
85544436,39483602
85544436,47765165
24229137,21342684
24229137,65906083
82283445,73154536
82283445,14094231
26942089,20695151
26942089,66553616
63679088,57538805
63679088,29709962
28783220,23798136
28783220,63450631
80310450,64178135
80310450,23070632
6868612,48961879
6868612,38286888
55338767,52372267
55338767,34876500
68453636,39443910
68453636,47804857
39621151,53213847
39621151,34034920
5118876,61819680
5118876,25429087
35781707,60927803
35781707,26320964
35294142,25555845
35294142,61692922
41427979,40011174
41427979,47237593
11013715,53929826
