x,y,Ordre
53696899,11578244,87255846
48352719,84397563,87255846
48352719,2850484,87255846
45872533,35330232,87255846
45872533,51917815,87255846
36615374,36733891,87255846
36615374,50514156,87255846
84028243,64758581,87255846
84028243,22489466,87255846
53125117,52951557,87255846
53125117,34296490,87255846
72745996,41881369,87255846
72745996,45366678,87255846
53906479,32879331,87255846
53906479,54368716,87255846
40819583,52190593,87255846
40819583,35057454,87255846
22104446,8519177,87255846
22104446,78728870,87255846
59444733,74021922,87255846
59444733,13226125,87255846
50986648,5289507,87255846
50986648,81958540,87255846
79793731,57559002,87255846
79793731,29689045,87255846
9247189,53879591,87255846
9247189,33368456,87255846
65205710,44791649,87255846
65205710,42456398,87255846
36589614,85312746,87255846
36589614,1935301,87255846
36346066,45864053,87255846
36346066,41383994,87255846
16492880,58732893,87255846
16492880,28515154,87255846
43307665,79228212,87255846
43307665,8019835,87255846
17395578,12228556,87255846
17395578,75019491,87255846
61414027,12864300,87255846
61414027,74383747,87255846
12677210,13130723,87255846
12677210,74117324,87255846
73045566,44104487,87255846
73045566,43143560,87255846
20564246,27868051,87255846
20564246,59379996,87255846
65912108,30425629,87255846
65912108,56822418,87255846
12031106,9766903,87255846
12031106,77481144,87255846
31140676,80838849,87255846
31140676,6409198,87255846
79154133,84356009,87255846
79154133,2892038,87255846
71234151,26942679,87255846
71234151,60305368,87255846
52921797,55534575,87255846
52921797,31713472,87255846
24169815,75226391,87255846
24169815,12021656,87255846
74837766,24074056,87255846
74837766,63173991,87255846
41110567,78466523,87255846
41110567,8781524,87255846
40377551,52176362,87255846
40377551,35071685,87255846
24372022,7393633,87255846
24372022,79854414,87255846
61339499,30464396,87255846
61339499,56783651,87255846
41716185,37503627,87255846
41716185,49744420,87255846
11915401,26641793,87255846
11915401,60606254,87255846
72019972,34463939,87255846
72019972,52784108,87255846
50643030,31587720,87255846
50643030,55660327,87255846
41749148,82329056,87255846
41749148,4918991,87255846
28101263,56807443,87255846
28101263,30440604,87255846
54341085,15369089,87255846
54341085,71878958,87255846
15310924,14599152,87255846
15310924,72648895,87255846
50366509,29104687,87255846
50366509,58143360,87255846
81838723,62876281,87255846
81838723,24371766,87255846
39665944,1484756,87255846
39665944,85763291,87255846
20452951,54892209,87255846
20452951,32355838,87255846
61721383,60505975,87255846
61721383,26742072,87255846
72657335,22277212,87255846
72657335,64970835,87255846
12478525,56461392,87255846
12478525,30786655,87255846
38914485,44658516,87255846
38914485,42589531,87255846
14484049,49490755,87255846
14484049,37757292,87255846
44180426,38517942,87255846
44180426,48730105,87255846
2563077,52811965,87255846
2563077,34436082,87255846
28149971,4455413,87255846
28149971,82792634,87255846
72006958,37115041,87255846
72006958,50133006,87255846
21651497,73782811,87255846
21651497,13465236,87255846
57532928,58217972,87255846
57532928,29030075,87255846
47311750,76262299,87255846
47311750,10985748,87255846
52254213,16842458,87255846
52254213,70405589,87255846
10017796,52805182,87255846
10017796,34442865,87255846
51436043,10307966,87255846
51436043,76940081,87255846
57996602,73426464,87255846
57996602,13821583,87255846
37787765,5705283,87255846
37787765,81542764,87255846
30748009,9766155,87255846
30748009,77481892,87255846
7577919,18964898,87255846
7577919,68283149,87255846
4866445,49612481,87255846
4866445,37635566,87255846
